chapter,source,asset_id,label,category,asset_type,text_description_present
25,OpenStax,Figure 25.12,A representation of the structure of glycogen. The hexagons represent glucose units linked by 1→4 and 1→6 glycoside bonds. Polysaccharide Synthesis,molecular_structure,figure,True
25,OpenStax,Figure 25.13,"The real thing comes from sugarcane fields like this one. (credit: modification of work “Flowering sugarcane field” by “carrotmadman6”/Flickr, CC BY 2.0)",other,figure,True
25,OpenStax,Table 25.1,is generally accepted.,data_table,table,True
25,ChemIllusion,blk-ebe86692,blk-ebe86692,callout,callout,False
25,ChemIllusion,blk-098426c5,D-Glyceraldehyde: the smallest chiral aldose,molecular_structure,molecule,True
25,ChemIllusion,blk-d230dca4,Dihydroxyacetone: the achiral ketotriose,molecular_structure,molecule,True
25,ChemIllusion,blk-b6bdeb2d,"D-Glucose, open-chain form: the reference aldohexose",molecular_structure,molecule,True
25,ChemIllusion,blk-b2e02686,"D-Fructose, open-chain form: a ketohexose",molecular_structure,molecule,True
25,ChemIllusion,blk-36bc9d02,2-Deoxy-D-ribose,molecular_structure,molecule,True
25,ChemIllusion,blk-b6920d94,blk-b6920d94,callout,callout,False
25,ChemIllusion,blk-43051222,blk-43051222,callout,callout,False
25,ChemIllusion,blk-5c08d2af,D-Erythrose: both hydroxyls on the right,molecular_structure,molecule,True
25,ChemIllusion,blk-68f7dfbd,D-Threose: the C2 epimer of D-erythrose,molecular_structure,molecule,True
25,ChemIllusion,blk-3d1f6493,blk-3d1f6493,callout,callout,False
25,ChemIllusion,blk-a83a829b,blk-a83a829b,callout,callout,False
25,ChemIllusion,blk-617837d5,L-Glyceraldehyde: the mirror image reference,molecular_structure,molecule,True
25,ChemIllusion,blk-e2a05cc4,L-Glucose: every stereocenter inverted,molecular_structure,molecule,True
25,ChemIllusion,blk-75844d1e,D-Galactose: the C4 epimer of D-glucose,molecular_structure,molecule,True
25,ChemIllusion,blk-fa0e3a84,D-Mannose: the C2 epimer of D-glucose,molecular_structure,molecule,True
25,ChemIllusion,blk-14afe66f,blk-14afe66f,callout,callout,False
25,ChemIllusion,blk-61a11513,blk-61a11513,callout,callout,False
25,ChemIllusion,blk-a3ce0c03,5-Hydroxypentanal: a sugar-free model of ring closure,molecular_structure,molecule,True
25,ChemIllusion,blk-64553c6c,The cyclic hemiacetal of 5-hydroxypentanal,molecular_structure,molecule,True
25,ChemIllusion,blk-b7c8e7c3,α-D-Glucopyranose,molecular_structure,molecule,True
25,ChemIllusion,blk-2cb6a4b5,β-D-Glucopyranose,molecular_structure,molecule,True
25,ChemIllusion,blk-190916ff,blk-190916ff,callout,callout,False
25,ChemIllusion,blk-f06b3f9f,blk-f06b3f9f,callout,callout,False
25,ChemIllusion,blk-58953b6f,"Mutarotation, first half: the ring opens to the free aldehyde",reaction_mechanism,reaction,True
25,ChemIllusion,blk-4821f5c0,"Mutarotation, second half: the ring closes on the other face",reaction_mechanism,reaction,True
25,ChemIllusion,blk-2c386e4e,β-D-Fructofuranose,molecular_structure,molecule,True
25,ChemIllusion,blk-1c7a097a,blk-1c7a097a,callout,callout,False
25,ChemIllusion,blk-45bdc529,blk-45bdc529,callout,callout,False
25,ChemIllusion,blk-dceaaea8,β-D-Galactopyranose,molecular_structure,molecule,True
25,ChemIllusion,blk-ef712a89,β-D-Ribofuranose,molecular_structure,molecule,True
25,ChemIllusion,blk-758454b0,blk-758454b0,callout,callout,False
25,ChemIllusion,blk-c2e7f3af,blk-c2e7f3af,callout,callout,False
25,ChemIllusion,blk-133b6665,β-D-Xylopyranose,molecular_geometry,molecule,True
25,ChemIllusion,blk-18ad6045,α-D-Mannopyranose,molecular_geometry,molecule,True
25,ChemIllusion,blk-deef1a7a,blk-deef1a7a,callout,callout,False
25,ChemIllusion,blk-899efac8,blk-899efac8,callout,callout,False
25,ChemIllusion,blk-41ee34a4,Methyl α-D-glucopyranoside,molecular_structure,molecule,True
25,ChemIllusion,blk-838c0507,Methyl β-D-glucopyranoside,molecular_structure,molecule,True
25,ChemIllusion,blk-01473fc8,blk-01473fc8,callout,callout,False
25,ChemIllusion,blk-04c96b36,blk-04c96b36,callout,callout,False
25,ChemIllusion,blk-18f90e98,D-Glucitol (sorbitol): the alditol from reducing D-glucose,molecular_structure,molecule,True
25,ChemIllusion,blk-96853e90,D-Gluconic acid: the aldonic acid from oxidizing C1,molecular_structure,molecule,True
25,ChemIllusion,blk-d9f4a8ef,D-Glucaric acid: the aldaric acid from oxidizing both ends,molecular_structure,molecule,True
25,ChemIllusion,blk-6df37c49,The D-gluco cyanohydrin: the Kiliani–Fischer intermediate,molecular_structure,molecule,True
25,ChemIllusion,blk-59977dca,blk-59977dca,callout,callout,False
25,ChemIllusion,blk-7d221af3,blk-7d221af3,callout,callout,False
25,ChemIllusion,blk-19a2d339,"Maltose: an α-1,4 linked glucose dimer",molecular_structure,molecule,True
25,ChemIllusion,blk-dbd99ac7,"Cellobiose: the same two sugars, a β-1,4 linkage",molecular_structure,molecule,True
25,ChemIllusion,blk-aacf0f7b,"Lactose: a β-1,4 linkage between galactose and glucose",molecular_structure,molecule,True
25,ChemIllusion,blk-f2e3c9cd,Sucrose: both anomeric carbons committed,molecular_structure,molecule,True
25,ChemIllusion,blk-be50b704,blk-be50b704,callout,callout,False
26,OpenStax,Figure 26.1,"The building blocks of life that we call proteins are aptly named after Proteus, the early Greek sea-god whose name means “first” or “primordial.” (credit: modification of work by Coyau/Wikimedia Commons, CC BY-SA 3.0)",biological_context,figure,True
26,OpenStax,Figure 26.2,"A titration curve for alanine, plotted using the Henderson-Hasselbalch equation. Each of the two legs is plotted separately. At pH < 1, alanine is entirely protonated; at pH = 2.34, alanine is a 50 : 50 mix of protonated and neutral forms; ",other,figure,True
26,OpenStax,Figure 26.3,"illustrates this process for a mixture containing basic, neutral, and acidic components.",other,figure,True
26,OpenStax,Figure 26.4,"shows the results of amino acid analysis of a standard equimolar mixture of 17 α-amino acids. Typically, amino acid analysis requires about 100 picomoles (2-3 μg) of sample for a protein containing about 200 residues. 960 26 • Biomolecules:",molecular_structure,figure,True
26,OpenStax,Figure 26.5,MECHANISM,reaction_mechanism,figure,True
26,OpenStax,Figure 26.6,"(a) The α-helical secondary structure of proteins is stabilized by hydrogen bonds between the N-H group of one residue and the group four residues away. (b) The structure of myoglobin, a globular protein with extensive helical regions that ",molecular_structure,figure,True
26,OpenStax,Figure 26.7,"(a) The β-pleated sheet secondary structure of proteins is stabilized by hydrogen bonds between parallel or antiparallel chains. (b) The structure of concanavalin A, a protein with extensive regions of antiparallel β sheets, shown as flat r",molecular_structure,figure,True
26,OpenStax,Figure 26.8,A representation of protein denaturation. A globular protein loses its specific three-dimensional shape and becomes randomly looped.,biological_context,figure,True
26,OpenStax,Figure 26.9,"Energy diagrams for uncatalyzed and enzyme-catalyzed processes. The enzyme makes available an alternative, lower- energy pathway. Rate enhancement is due to the ability of the enzyme to bind to the transition state for product formation, th",biological_context,figure,True
26,OpenStax,Figure 26.10,"shows the structure of citrate synthase as determined by X-ray crystallography, along with a close-up of the active site.",molecular_structure,figure,True
26,OpenStax,Figure 26.11,MECHANISM,reaction_mechanism,figure,True
26,OpenStax,Figure 26.12,"will appear. As with much that is available online, however, the PDB site is changing rapidly, so you may not see quite the same thing.",other,figure,True
26,OpenStax,Figure 26.13,"An image of citrate synthase, downloaded from the Protein Data Bank. (credit: Protein Data Bank, 1AL6 B. PDB ID: 1AL6 B. Schwartz, K.W. Vogel, K.C. Usher, C. Narasimhan, H.M. Miziorko, S.J. Remington, D.G. Drueckhammer. Mechanisms of Enzyme",reaction_mechanism,figure,True
26,OpenStax,Table 26.1,The 20 Common Amino Acids in Proteins,data_table,table,True
26,OpenStax,Table 26.2,Classification of Enzymes,data_table,table,True
26,OpenStax,Table 26.3,shows the structures of some common coenzymes. PROBLEM To what classes do the following enzymes belong? 26-18 (a) Pyruvate decarboxylase (b) Chymotrypsin (c) Alcohol dehydrogenase 26.11 How Do Enzymes Work? Citrate Synthase As we saw in the,data_table,table,True
26,ChemIllusion,blk-3404a020,blk-3404a020,callout,callout,False
26,ChemIllusion,blk-2450cf95,Glycine: the one achiral standard amino acid,molecular_structure,molecule,True
26,ChemIllusion,blk-259aacce,L-Alanine: the smallest chiral amino acid,molecular_structure,molecule,True
26,ChemIllusion,blk-025005e4,L-Serine: a polar side chain that can hydrogen bond,molecular_structure,molecule,True
26,ChemIllusion,blk-9a2c9656,L-Aspartic acid: an acidic side chain,molecular_structure,molecule,True
26,ChemIllusion,blk-99e5ef5b,L-Lysine: a basic side chain that is protonated at pH 7,molecular_structure,molecule,True
26,ChemIllusion,blk-24376b3a,"L-Proline: a secondary amine, and a helix breaker",molecular_structure,molecule,True
26,ChemIllusion,blk-12ab5d74,L-Cysteine: the L-amino acid whose CIP descriptor is R,molecular_structure,molecule,True
26,ChemIllusion,blk-25579599,"L-Phenylalanine: an aromatic, hydrophobic side chain",molecular_structure,molecule,True
26,ChemIllusion,blk-43dee347,L-Glutamic acid: one CH₂ longer than aspartic acid,molecular_structure,molecule,True
26,ChemIllusion,blk-60b22033,L-Histidine: the side chain that titrates near physiological pH,molecular_structure,molecule,True
26,ChemIllusion,blk-90f0ab59,"L-Tryptophan: the largest side chain, and the one hydrolysis destroys",molecular_structure,molecule,True
26,ChemIllusion,blk-280101a6,L-Valine: a branched hydrophobic side chain,molecular_structure,molecule,True
26,ChemIllusion,blk-8e9d715f,"L-Glutamine: an amide side chain, not an acid",molecular_structure,molecule,True
26,ChemIllusion,blk-41df2014,blk-41df2014,callout,callout,False
26,ChemIllusion,blk-7f5e31d4,blk-7f5e31d4,callout,callout,False
26,ChemIllusion,blk-53fc3557,"L-Threonine: two stereocenters, not one",molecular_structure,molecule,True
26,ChemIllusion,blk-43a74729,L-Isoleucine: the other two-stereocenter residue,molecular_structure,molecule,True
26,ChemIllusion,blk-647781c2,blk-647781c2,callout,callout,False
26,ChemIllusion,blk-39365e4a,blk-39365e4a,callout,callout,False
26,ChemIllusion,blk-f5107888,Glycine at low pH: the cation,molecular_structure,molecule,True
26,ChemIllusion,blk-ef3893db,Glycine near neutral pH: the zwitterion,data_table,molecule,True
26,ChemIllusion,blk-8f5d2217,Glycine at high pH: the anion,molecular_structure,molecule,True
26,ChemIllusion,blk-aed4b543,L-Alanine as it exists in water,molecular_structure,molecule,True
26,ChemIllusion,blk-f376a75e,blk-f376a75e,callout,callout,False
26,ChemIllusion,blk-c5f1e09c,blk-c5f1e09c,callout,callout,False
26,ChemIllusion,blk-86b2934a,blk-86b2934a,image,image,True
26,ChemIllusion,blk-d137adb6,blk-d137adb6,image,image,True
26,ChemIllusion,blk-9812f8f8,Aspartate above pH 10: the alpha-ammonium group deprotonated too,molecular_structure,molecule,True
26,ChemIllusion,blk-78b943e0,Lysine at low pH: both nitrogens protonated,molecular_structure,molecule,True
26,ChemIllusion,blk-e4c635d4,blk-e4c635d4,callout,callout,False
26,ChemIllusion,blk-cab4cef6,blk-cab4cef6,callout,callout,False
26,ChemIllusion,blk-24ac6ac2,2-Bromopropanoic acid: the Hell-Volhard-Zelinskii product,molecular_structure,molecule,True
26,ChemIllusion,blk-499a93b9,Diethyl acetamidomalonate: the amidomalonate reagent,molecular_structure,molecule,True
26,ChemIllusion,blk-afb1dc04,2-Aminopropanenitrile: the Strecker intermediate,molecular_structure,molecule,True
26,ChemIllusion,blk-4ebd36aa,blk-4ebd36aa,callout,callout,False
26,ChemIllusion,blk-e37ca25d,blk-e37ca25d,callout,callout,False
26,ChemIllusion,blk-6f4a892a,Ala-Gly: alanine at the N-terminus,molecular_structure,molecule,True
26,ChemIllusion,blk-b4505345,"Gly-Ala: the other order, a different compound",molecular_structure,molecule,True
26,ChemIllusion,blk-eb6d5a41,blk-eb6d5a41,callout,callout,False
26,ChemIllusion,blk-6e3ea451,blk-6e3ea451,callout,callout,False
26,ChemIllusion,blk-846a7623,Phenyl isothiocyanate: the Edman reagent,molecular_structure,molecule,True
26,ChemIllusion,blk-34a76022,PTH-alanine: what one Edman cycle releases,data_table,molecule,True
26,ChemIllusion,blk-e8a96119,Cystine: two cysteines joined by a disulfide,molecular_structure,molecule,True
26,ChemIllusion,blk-d3495a61,blk-d3495a61,image,image,True
26,ChemIllusion,blk-9dcfb900,blk-9dcfb900,callout,callout,False
26,ChemIllusion,blk-ab1e9206,blk-ab1e9206,callout,callout,False
26,ChemIllusion,blk-3b5cd1ec,Boc-glycine: an amino group protected as a carbamate,molecular_structure,molecule,True
26,ChemIllusion,blk-88e28401,Fmoc-glycine: the base-labile alternative,molecular_structure,molecule,True
26,ChemIllusion,blk-73cb0ad2,DCC: the carbodiimide that activates the carboxyl,molecular_structure,molecule,True
26,ChemIllusion,blk-281812e9,blk-281812e9,callout,callout,False
26,ChemIllusion,blk-da0f9421,blk-da0f9421,callout,callout,False
26,ChemIllusion,blk-9d41c1c4,blk-9d41c1c4,image,image,True
26,ChemIllusion,blk-123b5d9a,blk-123b5d9a,data_table,image,True
26,ChemIllusion,blk-0908a700,blk-0908a700,image,image,True
26,ChemIllusion,blk-775219ab,blk-775219ab,image,image,True
26,ChemIllusion,blk-84b05f73,blk-84b05f73,callout,callout,False
26,ChemIllusion,blk-bdb7c79f,blk-bdb7c79f,callout,callout,False
26,ChemIllusion,blk-43eb5d33,blk-43eb5d33,image,image,True
26,ChemIllusion,blk-35616e5e,blk-35616e5e,image,image,True
26,ChemIllusion,blk-8d79b4d4,blk-8d79b4d4,callout,callout,False
27,OpenStax,Figure 27.1,"Soap bubbles, so common yet so beautiful, are made from animal fat, a lipid. (credit: “Reflections in soap bubbles” by Image Picture Photography/Flickr, CC BY 2.0)",other,figure,True
27,OpenStax,Figure 27.2,A soap micelle solubilizing a grease particle in water. An electrostatic potential map of a fatty acid carboxylate shows how the negative charge is located in the head group.,molecular_property_model,figure,True
27,OpenStax,Figure 27.3,Aggregation of glycerophospholipids into the lipid bilayer that composes cell membranes. 27.4 Prostaglandins and Other Eicosanoids Prostaglandins are a group of C20 lipids that contain a five-membered ring with two long side chains. First i,molecular_structure,figure,True
27,OpenStax,Figure 27.4,Structures of some representative eicosanoids. All are derived biologically from arachidonic acid.,biological_context,figure,True
27,OpenStax,Figure 27.5,"The naming system for eicosanoids. Eicosanoid biosynthesis begins with the conversion of arachidonic acid to PGH2, catalyzed by the multifunctional PGH synthase (PGHS), also called cyclooxygenase (COX). There are two distinct enzymes, PGHS-",biological_context,figure,True
27,OpenStax,Figure 27.6,Mechanism of the conversion of PGH2 into PGE2. PROBLEM Assign R or S configuration to each chirality center in prostaglandin E2 (,reaction_mechanism,figure,True
27,OpenStax,Figure 27.7,Structures of some representative terpenoids.,other,figure,True
27,OpenStax,Figure 27.8,MECHANISM,reaction_mechanism,figure,True
27,OpenStax,Figure 27.9,An overview of terpenoid biosynthesis from isopentenyl diphosphate.,other,figure,True
27,OpenStax,Figure 27.10,"Mechanism of the coupling reaction of dimethylallyl diphosphate (DMAPP) and isopentenyl diphosphate (IPP), to give geranyl diphosphate (GPP).",reaction_mechanism,figure,True
27,OpenStax,Figure 27.11,Mechanism for the formation of the monoterpenoid limonene from geranyl diphosphate.,reaction_mechanism,figure,True
27,OpenStax,Figure 27.12,Steroid conformations. The three 6-membered rings have chair conformations but are unable to undergo ring-flips. The A and B rings can be either cis-fused or trans-fused.,molecular_geometry,figure,True
27,OpenStax,Figure 27.13,An overview of steroid biosynthesis from farnesyl diphosphate.,other,figure,True
27,OpenStax,Figure 27.14,Proposed mechanism of the oxidation of squalene by flavin hydroperoxide.,reaction_mechanism,figure,True
27,OpenStax,Figure 27.15,MECHANISM,reaction_mechanism,figure,True
27,OpenStax,Figure 27.16,(Continued),other,figure,True
27,OpenStax,Figure 27.17,"It’s hard to resist, but a high intake of saturated animal fat doesn’t do much for your cholesterol level. (credit: modification of work “food-chicken-meat-outdoors” by www.pixel.la/Flickr, Public Domain)",other,figure,True
27,OpenStax,Table 27.1,"lists some of the commonly occurring fatty acids, and",data_table,table,True
27,OpenStax,Table 27.2,lists the approximate composition of fats and oils from different sources.,data_table,table,True
27,OpenStax,Table 27.3,Serum Lipoproteins,data_table,table,True
27,ChemIllusion,blk-001d4746,blk-001d4746,callout,callout,False
27,ChemIllusion,blk-c2e6f07c,"Tristearin, a simple triacylglycerol",molecular_structure,molecule,True
27,ChemIllusion,blk-391e626b,"Cetyl palmitate, a wax",molecular_structure,molecule,True
27,ChemIllusion,blk-ac003d71,Phosphatidylcholine (dipalmitoyl),molecular_structure,molecule,True
27,ChemIllusion,blk-687dccea,Cholesterol,molecular_structure,molecule,True
27,ChemIllusion,blk-ec87c6ad,"Limonene, a cyclic monoterpene",molecular_structure,molecule,True
27,ChemIllusion,blk-8b02f978,Prostaglandin E2,molecular_structure,molecule,True
27,ChemIllusion,blk-bd383dde,blk-bd383dde,callout,callout,False
27,ChemIllusion,blk-3c99dbf6,blk-3c99dbf6,callout,callout,False
27,ChemIllusion,blk-eed76894,Palmitic acid (16:0),molecular_structure,molecule,True
27,ChemIllusion,blk-26fe35ce,Stearic acid (18:0),molecular_structure,molecule,True
27,ChemIllusion,blk-a5f2a5fc,Oleic acid (18:1 cis-delta-9),molecular_structure,molecule,True
27,ChemIllusion,blk-e610cf07,"Linoleic acid (18:2 cis,cis-delta-9,12)",molecular_structure,molecule,True
27,ChemIllusion,blk-a5f8d4ad,"alpha-Linolenic acid (18:3 cis,cis,cis-delta-9,12,15)",molecular_structure,molecule,True
27,ChemIllusion,blk-9f600082,"Arachidonic acid (20:4 delta-5,8,11,14)",molecular_structure,molecule,True
27,ChemIllusion,blk-4077cf55,blk-4077cf55,callout,callout,False
27,ChemIllusion,blk-3c0219be,blk-3c0219be,callout,callout,False
27,ChemIllusion,blk-aaac4470,blk-aaac4470,image,image,True
27,ChemIllusion,blk-af4000c6,Lauric acid (12:0),molecular_structure,molecule,True
27,ChemIllusion,blk-940a7e0c,Elaidic acid (18:1 trans-delta-9),molecular_geometry,molecule,True
27,ChemIllusion,blk-aab75169,blk-aab75169,callout,callout,False
27,ChemIllusion,blk-ba360e1d,blk-ba360e1d,callout,callout,False
27,ChemIllusion,blk-66874270,"Glycerol (propane-1,2,3-triol)",molecular_structure,molecule,True
27,ChemIllusion,blk-180e0566,"A mixed triacylglycerol: palmitoyl, oleoyl, stearoyl",molecular_structure,molecule,True
27,ChemIllusion,blk-fb04a13d,"Triolein, the triacylglycerol of oleic acid",molecular_structure,molecule,True
27,ChemIllusion,blk-a8e8ff5b,"Tributyrin, a short-chain triacylglycerol",reaction_mechanism,molecule,True
27,ChemIllusion,blk-86b43880,blk-86b43880,callout,callout,False
27,ChemIllusion,blk-4ccb72f3,blk-4ccb72f3,callout,callout,False
27,ChemIllusion,blk-4085f30f,blk-4085f30f,reaction_mechanism,image,True
27,ChemIllusion,blk-316b1c41,"Stearate ion, a soap",molecular_structure,molecule,True
27,ChemIllusion,blk-6983bfb6,Calcium stearate - hard-water scum,molecular_structure,molecule,True
27,ChemIllusion,blk-b1e93826,A linear alkylbenzenesulfonate detergent,molecular_structure,molecule,True
27,ChemIllusion,blk-311a21e3,blk-311a21e3,callout,callout,False
27,ChemIllusion,blk-3bdb117a,blk-3bdb117a,callout,callout,False
27,ChemIllusion,blk-ea9371e7,blk-ea9371e7,callout,callout,False
27,ChemIllusion,blk-e5c1207c,blk-e5c1207c,callout,callout,False
27,ChemIllusion,blk-e82474e7,Phosphatidylethanolamine,molecular_structure,molecule,True
27,ChemIllusion,blk-7e17c53e,blk-7e17c53e,data_table,image,True
27,ChemIllusion,blk-496ae62b,Sphingosine,molecular_structure,molecule,True
27,ChemIllusion,blk-bcaaee8b,Sphingomyelin,molecular_structure,molecule,True
27,ChemIllusion,blk-4ba2a2d6,blk-4ba2a2d6,callout,callout,False
27,ChemIllusion,blk-48856c81,blk-48856c81,callout,callout,False
27,ChemIllusion,blk-f3e9c139,Aspirin (acetylsalicylic acid),molecular_structure,molecule,True
27,ChemIllusion,blk-16964a74,Ibuprofen,molecular_structure,molecule,True
27,ChemIllusion,blk-b54a3c65,blk-b54a3c65,callout,callout,False
27,ChemIllusion,blk-c01ef1cb,blk-c01ef1cb,callout,callout,False
27,ChemIllusion,blk-1b6ec647,"Isoprene (2-methyl-1,3-butadiene)",molecular_structure,molecule,True
27,ChemIllusion,blk-394ace4d,"Myrcene, an acyclic monoterpene",molecular_structure,molecule,True
27,ChemIllusion,blk-f142bce0,"alpha-Pinene, a bicyclic monoterpene",molecular_structure,molecule,True
27,ChemIllusion,blk-464aa828,"Farnesol, a sesquiterpene",molecular_structure,molecule,True
27,ChemIllusion,blk-39dcdcfd,"Squalene, the triterpene that becomes cholesterol",molecular_structure,molecule,True
27,ChemIllusion,blk-07aa518e,"beta-Carotene, a tetraterpene",data_table,molecule,True
27,ChemIllusion,blk-2ef8550d,blk-2ef8550d,callout,callout,False
27,ChemIllusion,blk-35dfa5ad,blk-35dfa5ad,callout,callout,False
27,ChemIllusion,blk-981e768d,blk-981e768d,molecular_geometry,image,True
27,ChemIllusion,blk-30672ef1,trans-Decalin: the locked case,molecular_geometry,molecule,True
27,ChemIllusion,blk-87b03789,Testosterone,molecular_structure,molecule,True
27,ChemIllusion,blk-531ed31b,Estradiol,molecular_structure,molecule,True
27,ChemIllusion,blk-7b4924b3,blk-7b4924b3,callout,callout,False
28,OpenStax,Figure 28.1,"If these Afghan hounds look similar, that’s because they’re identical-all cloned from somatic cells of the same donor. (credit: modification of work “",other,figure,True
28,OpenStax,Figure 28.2,"Structures of the four deoxyribonucleotides and the four ribonucleotides. Nucleotides are linked together in DNA and RNA by phosphodiesterbonds [RO-(PO2-)-OR′] between phosphate, the 5′-hydroxyl group on one nucleoside, and the 3′-hydroxyl ",molecular_structure,figure,True
28,OpenStax,Figure 28.3,"Hydrogen-bonding between base pairs in the DNA double helix. Electrostatic potential maps show that the faces of the bases are relatively neutral, while the edges have positive and negative regions. Pairing G with C and A with T brings toge",molecular_property_model,figure,True
28,OpenStax,Figure 28.4,"that the two strands of the double helix coil in such a way that two kinds of “grooves” result, a majorgroove 12 Å wide and a minorgroove 6 Å wide. The major groove is slightly deeper than the minor groove, and both are lined by flat hetero",molecular_structure,figure,True
28,OpenStax,Figure 28.5,"A representation of semiconservative DNA replication. The original double-stranded DNA partially unwinds, bases are exposed, nucleotides line up on each strand in a complementary manner, and two new strands begin to grow. Both strands are s",other,figure,True
28,OpenStax,Figure 28.6,Biosynthesis of RNA using a DNA segment as a template.,other,figure,True
28,OpenStax,Figure 28.7,Structure of a tRNA molecule. The tRNA is a roughly cloverleaf-shaped molecule containing an anticodon triplet on one “leaf” and an amino acid unit attached covalently at its 3′ end. The example shown is a yeast tRNA that codes for phenylal,molecular_structure,figure,True
28,OpenStax,Figure 28.8,A representation of protein biosynthesis. The codon base sequences on mRNA are read by tRNAs containing complementary anticodon base sequences. Transfer RNAs assemble the proper amino acids into position for incorporation into the growing p,biological_context,figure,True
28,OpenStax,Figure 28.9,shows a typical result.,other,figure,True
28,OpenStax,Figure 28.10,The polymerase chain reaction. Details are explained in the text.,other,figure,True
28,OpenStax,Table 28.1,shows the meaning of each codon.,data_table,table,True
28,ChemIllusion,blk-d9d478f2,blk-d9d478f2,callout,callout,False
28,ChemIllusion,blk-4c992c85,blk-4c992c85,image,image,True
28,ChemIllusion,blk-af05b792,"beta-D-Ribofuranose, the RNA sugar",molecular_structure,molecule,True
28,ChemIllusion,blk-e07fc914,"2-Deoxy-beta-D-ribofuranose, the DNA sugar",molecular_structure,molecule,True
28,ChemIllusion,blk-1a326b10,Adenosine: a nucleoside with the beta-N-glycosidic bond,molecular_structure,molecule,True
28,ChemIllusion,blk-b9dccbfb,"2'-Deoxyadenosine 5'-monophosphate, a nucleotide",molecular_structure,molecule,True
28,ChemIllusion,blk-4d2aae27,blk-4d2aae27,callout,callout,False
28,ChemIllusion,blk-fc56756b,blk-fc56756b,callout,callout,False
28,ChemIllusion,blk-4ae2e897,"Adenine, a purine base",molecular_structure,molecule,True
28,ChemIllusion,blk-3fcdb9a6,Guanine in its lactam form,molecular_structure,molecule,True
28,ChemIllusion,blk-2f1a276a,"Cytosine, a pyrimidine base",molecular_structure,molecule,True
28,ChemIllusion,blk-b786dfe8,"Thymine, the DNA pyrimidine",molecular_structure,molecule,True
28,ChemIllusion,blk-fd06febc,"Uracil, the RNA pyrimidine",molecular_structure,molecule,True
28,ChemIllusion,blk-93bd35f9,Guanine drawn as the minor lactim tautomer,molecular_structure,molecule,True
28,ChemIllusion,blk-37a42578,blk-37a42578,callout,callout,False
28,ChemIllusion,blk-5c280981,blk-5c280981,callout,callout,False
28,ChemIllusion,blk-ab6c360e,"2'-Deoxyadenosine, the DNA nucleoside",molecular_structure,molecule,True
28,ChemIllusion,blk-f47c9768,"Thymidine, showing pyrimidine attachment at N1",molecular_structure,molecule,True
28,ChemIllusion,blk-e99997d2,"Cytidine, a ribonucleoside of a pyrimidine",molecular_structure,molecule,True
28,ChemIllusion,blk-32ffd0cf,blk-32ffd0cf,callout,callout,False
28,ChemIllusion,blk-f50fbbda,blk-f50fbbda,callout,callout,False
28,ChemIllusion,blk-b9ed8e06,A dinucleotide: the 3'-to-5' phosphodiester linkage,molecular_structure,molecule,True
28,ChemIllusion,blk-0f8b3462,blk-0f8b3462,callout,callout,False
28,ChemIllusion,blk-51e2e566,blk-51e2e566,callout,callout,False
28,ChemIllusion,blk-609b7a6c,blk-609b7a6c,image,image,True
28,ChemIllusion,blk-8a1847cc,blk-8a1847cc,image,image,True
28,ChemIllusion,blk-cc9b5b58,blk-cc9b5b58,image,image,True
28,ChemIllusion,blk-57422c34,blk-57422c34,callout,callout,False
28,ChemIllusion,blk-7fc4b54d,blk-7fc4b54d,callout,callout,False
28,ChemIllusion,blk-64fca8fd,blk-64fca8fd,image,image,True
28,ChemIllusion,blk-042d1df5,blk-042d1df5,callout,callout,False
28,ChemIllusion,blk-7eb10531,blk-7eb10531,callout,callout,False
28,ChemIllusion,blk-4342c8a2,blk-4342c8a2,reaction_mechanism,image,True
28,ChemIllusion,blk-6c73388d,blk-6c73388d,image,image,True
28,ChemIllusion,blk-593b491c,"Uridine, the RNA residue that carries the 2'-hydroxyl",molecular_structure,molecule,True
28,ChemIllusion,blk-68136cba,"Uridine 2',3'-cyclic phosphate, the RNA cleavage intermediate",molecular_structure,molecule,True
28,ChemIllusion,blk-16ec45aa,blk-16ec45aa,callout,callout,False
28,ChemIllusion,blk-331a586f,blk-331a586f,callout,callout,False
28,ChemIllusion,blk-6db73b29,blk-6db73b29,reaction_mechanism,image,True
28,ChemIllusion,blk-f6444d8d,"Adenosine 5'-triphosphate: alpha, beta, and gamma phosphorus",molecular_structure,molecule,True
28,ChemIllusion,blk-acebe0b4,blk-acebe0b4,callout,callout,False
28,ChemIllusion,blk-8111ad27,blk-8111ad27,callout,callout,False
28,ChemIllusion,blk-d5774bf4,Zidovudine (AZT): azide in place of the 3'-hydroxyl,molecular_structure,molecule,True
28,ChemIllusion,blk-a2ceb9c8,Acyclovir: guanine on an acyclic chain,molecular_structure,molecule,True
28,ChemIllusion,blk-82024118,"2',3'-Dideoxyadenosine, the sequencing terminator",molecular_structure,molecule,True
28,ChemIllusion,blk-50efbc0f,blk-50efbc0f,callout,callout,False
28,ChemIllusion,blk-00bca724,blk-00bca724,callout,callout,False
28,ChemIllusion,blk-610a5e3b,blk-610a5e3b,image,image,True
28,ChemIllusion,blk-8587812a,blk-8587812a,callout,callout,False
29,OpenStax,Figure 29.1,"Acyl CoA dehydrogenase is an enzyme that catalyzes the introduction of a C═C double bond into fatty acids during their metabolism. (credit: modification of image from the RCSB PDF (rcsb.org) of PDB ID 2WBI. Muniz, J.R.C., Guo, K., Savitsky,",molecular_structure,figure,True
